news_id,titulo,investigador_id,nombre_mencionado,rol_discursivo,justificacion,evidencia,nombre_oficial
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217045/detalle,BENJAMIN FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,BENJAMIN FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217044/detalle,BEATRIZ FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,BEATRIZ FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/218231/detalle,EVA MARIA MENENDEZ SEBASTIAN,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,EVA MARIA MENENDEZ SEBASTIAN
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217599/detalle,ALFREDO FERNANDEZ OJANGUREN GARCIA COMAS,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,ALFREDO FERNANDEZ OJANGUREN GARCIA COMAS
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/219111/detalle,ANDREA FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,ANDREA FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/220003/detalle,JUAN ALFONSO FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,JUAN ALFONSO FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217049/detalle,FRANCISCO JAVIER FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,FRANCISCO JAVIER FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217048/detalle,FELIPE FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,FELIPE FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217050/detalle,JOSE FRANCISCO FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,JOSE FRANCISCO FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/218869/detalle,MARIA FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,MARIA FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/1301773/detalle,ANDREA FERNANDEZ GARCÍA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,ANDREA FERNANDEZ GARCÍA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217051/detalle,MARIA PAULA FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,MARIA PAULA FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217043/detalle,ANA MARIA FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,ANA MARIA FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/2370664/detalle,SARA FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,SARA FERNANDEZ GARCIA
174,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217023/detalle,MANES FERNANDEZ CABANAS,RESEARCH,Participa en la iniciativa explicando su línea de investigación sobre género e igualdad.,cada participante explica su línea de investigación y su contribución al avance del conocimiento en materia de igualdad y género.,MANES FERNANDEZ CABANAS
174,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Aparece como rector de la Universidad de Oviedo en el acto institucional.,"El acto ha contado con la presencia del rector de la Universidad de Oviedo, Ignacio Villaverde.",IGNACIO VILLAVERDE MENENDEZ
174,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/218231/detalle,EVA MARIA MENENDEZ SEBASTIAN,UNCLEAR,No se menciona su rol específico en la investigación ni en la institución en el texto.,No hay evidencia suficiente sobre su participación en la investigación o en un rol institucional.,EVA MARIA MENENDEZ SEBASTIAN
174,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/218232/detalle,MARIA DE LA PAZ MENENDEZ SEBASTIAN,UNCLEAR,No se menciona su rol específico en la investigación ni en la institución en el texto.,No hay evidencia suficiente sobre su participación en la investigación o en un rol institucional.,MARIA DE LA PAZ MENENDEZ SEBASTIAN
175,Noelia López Souto gana el Premio de Investigación Instituto Feijoo de Estudios del Siglo XVIII 2026,https://portalinvestigacion.uniovi.es/investigadores/217525/detalle,MARTA FRIERA ALVAREZ,UNCLEAR,No se menciona actividad investigadora de Marta Friera Álvarez en la noticia.,,MARTA FRIERA ALVAREZ
175,Noelia López Souto gana el Premio de Investigación Instituto Feijoo de Estudios del Siglo XVIII 2026,https://portalinvestigacion.uniovi.es/investigadores/217113/detalle,JUAN DIAZ GONZALEZ,UNCLEAR,No se menciona actividad investigadora de Juan Díaz González en la noticia.,,JUAN DIAZ GONZALEZ
175,Noelia López Souto gana el Premio de Investigación Instituto Feijoo de Estudios del Siglo XVIII 2026,https://portalinvestigacion.uniovi.es/investigadores/218046/detalle,RODRIGO OLAY VALDES,INSTITUTIONAL,"Rodrigo Olay Valdés es mencionado como secretario del jurado, sin evidencia de actividad investigadora.",Ha actuado como secretario Rodrigo Olay Valdés.,RODRIGO OLAY VALDES
175,Noelia López Souto gana el Premio de Investigación Instituto Feijoo de Estudios del Siglo XVIII 2026,https://portalinvestigacion.uniovi.es/investigadores/217096/detalle,JUAN DIAZ ALVAREZ,INSTITUTIONAL,"Juan Díaz Álvarez es mencionado como miembro del Consejo Rector, sin evidencia de actividad investigadora.","tres miembros del Consejo Rector del Instituto (Juan Díaz Álvarez, Marta Friera Álvarez y María Jesús García Garrosa)",JUAN DIAZ ALVAREZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/2237794/detalle,David Fernández Vivero,RESEARCH,El texto menciona que es el primer autor del estudio y describe su actividad investigadora relacionada con los microRNA y el entrenamiento en deportistas olímpicos.,"""...señala David Fernández Vivero, primer autor del estudio e investigador predoctoral Severo Ochoa en la Universidad de Oviedo.""",DAVID FERNANDEZ VIVERO
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/219836/detalle,Nicolás Terrados,MIXED,"Aparece como médico responsable y también menciona la integración de investigación en la planificación del alto rendimiento, lo que implica un rol institucional y de investigación.","""...subraya que 'este trabajo demuestra que es posible integrar investigación molecular de vanguardia en la planificación real del alto rendimiento...'""",NICOLAS TERRADOS CEPEDA
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/1095853/detalle,Manuel Fernández Sanjurjo,RESEARCH,Se menciona como coordinador del estudio y se discuten sus contribuciones a la investigación sobre los microRNA y su relación con el ejercicio.,"""...explican Manuel Fernández-Sanjurjo y Eduardo Iglesias-Gutiérrez, coordinadores del estudio y profesores de Fisiología en la Universidad de Oviedo.""",MANUEL FERNANDEZ SANJURJO
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217641/detalle,Eduardo Iglesias Gutiérrez,RESEARCH,"Al igual que Manuel Fernández Sanjurjo, se menciona su rol como coordinador del estudio y su contribución a la investigación.","""...explican Manuel Fernández-Sanjurjo y Eduardo Iglesias-Gutiérrez, coordinadores del estudio y profesores de Fisiología en la Universidad de Oviedo.""",EDUARDO IGLESIAS GUTIERREZ
178,Alcón aboga por la cooperación institucional y la inversión sostenida para fortalecer la docencia universitaria en las V Jornadas de Crue-Docencia en la UJI,https://portalinvestigacion.uniovi.es/investigadores/218801/detalle,Francisco García Pascual,INSTITUTIONAL,"Francisco García Pascual aparece como secretario general de Universidades, representando una función institucional en el evento.","el secretario general de Universidades del Ministerio de Ciencia, Innovación y Universidades, Francisco García Pascual",FRANCISCO GARCIA RIESGO
178,Alcón aboga por la cooperación institucional y la inversión sostenida para fortalecer la docencia universitaria en las V Jornadas de Crue-Docencia en la UJI,https://portalinvestigacion.uniovi.es/investigadores/219832/detalle,María Esther Gómez Martín,INSTITUTIONAL,"María Esther Gómez Martín es mencionada como secretaria autonómica de Universidades, lo que indica su rol institucional.","la secretaria autonómica de Universidades de la Conselleria de Educación, Cultura y Universidades, María Esther Gómez Martín",MARIA GOMEZ MARTIN
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/218284/detalle,MATIAS MAYOR FERNANDEZ,RESEARCH,Participa en la elaboración del informe sobre el mercado laboral asturiano.,"con la participación de los investigadores Juan Francisco Canal, Matías Mayor y César Rodríguez.",MATIAS MAYOR FERNANDEZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/216972/detalle,JUAN FRANCISCO CANAL DOMINGUEZ,RESEARCH,Participa en la elaboración del informe sobre el mercado laboral asturiano.,"con la participación de los investigadores Juan Francisco Canal, Matías Mayor y César Rodríguez.",JUAN FRANCISCO CANAL DOMINGUEZ
